Title,Url,Rating,Subject,Global_URL
Palliative Care: Making it Work,https://www.classcentral.com/course/palliative-6306,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Liver Transplant: the Ins and Outs,https://www.classcentral.com/course/liver-transplant-4846,3.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Strategies for Successful Ageing,https://www.classcentral.com/course/successful-ageing-4965,4.2,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Influenza: How the Flu Spreads and Evolves,https://www.classcentral.com/course/influenza-4845,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Health Literacy and Communication for Health Professionals,https://www.classcentral.com/course/healthliteracy-2014,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
The Science of Nutrition,https://www.classcentral.com/course/futurelearn-the-science-of-nutrition-3822,3.8,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Medicines Adherence: Supporting Patients with Their Treatment,https://www.classcentral.com/course/medicinesadherence-1755,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Introduction to Health and Wellness,https://www.classcentral.com/course/edx-introduction-to-health-and-wellness-4069,4.8,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Caring for People with Psychosis and Schizophrenia,https://www.classcentral.com/course/caring-psychosis-schizophrenia-3895,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Medicines Adherence: Understanding and Changing Patient Behaviour,https://www.classcentral.com/course/medicines-adherence-patient-behaviour-7764,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Introduction to: Physical Examination and History Taking,https://www.classcentral.com/course/edx-introduction-to-physical-examination-and-history-taking-11840,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
"Statistical Reasoning for Public Health 1: Estimation, Inference, & Interpretation",https://www.classcentral.com/course/statreasoning-1036,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Beyond Diagnosis: Is Psychiatric Diagnosis helpful?,https://www.classcentral.com/course/beyond-diagnosis-10595,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Maladie de Parkinson,https://www.classcentral.com/course/france-universite-numerique-maladie-de-parkinson-11635,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Tibetan Buddhist Meditation and the Modern World: Lesser Vehicle,https://www.classcentral.com/course/buddhist-meditation-1342,3.2608695652174,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
What Matters: Understanding Mental Health,https://www.classcentral.com/course/canvas-network-what-matters-understanding-mental-health-2331,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Sweet Dreams,https://www.classcentral.com/course/france-universite-numerique-sweet-dreams-11811,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
The Impact of Climate Change on Public Health,https://www.classcentral.com/course/futurelearn-the-impact-of-climate-change-on-public-health-9558,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Fundamentos de la Seguridad del Paciente,https://www.classcentral.com/course/miriadax-fundamentos-de-la-seguridad-del-paciente-9008,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
L’abc du VIH,https://www.classcentral.com/course/canvas-network-l-abc-du-vih-12455,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Demystifying Diabetes,https://www.classcentral.com/course/demystifying-diabetes-8030,4.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Introduction to Health Technology Assessment,https://www.classcentral.com/course/health-technology-assessment-8834,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
"Food, Nutrition & Your Health",https://www.classcentral.com/course/open2study-food-nutrition-your-health-896,3.952380952381,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Introduction to Nursing in Healthcare,https://www.classcentral.com/course/open2study-introduction-to-nursing-in-healthcare-898,3.5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Understanding Common Diseases,https://www.classcentral.com/course/open2study-understanding-common-diseases-1418,4.5555555555556,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Emergency Management,https://www.classcentral.com/course/open2study-emergency-management-1471,3.8571428571429,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Transitioning to Value-Based Care,https://www.classcentral.com/course/independent-transitioning-to-value-based-care-9538,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Intro to Medical Microbiology 1: Bacteriology,https://www.classcentral.com/course/canvas-network-intro-to-medical-microbiology-1-bacteriology-12514,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
"Understanding Different Diets: Mediterranean, Baltic sea, and Okinawa",https://www.classcentral.com/course/understanding-different-diets-12199,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
勝利の方程式 スポーツと栄養 (ga127),https://www.classcentral.com/course/gacco---ga127-12245,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Introduction to Yoga and Applications of Yoga,https://www.classcentral.com/course/swayam-introduction-to-yoga-and-applications-of-yoga-17669,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Solving the Opioid Crisis Teach-Out,https://www.classcentral.com/course/opioid-crisis-9727,1,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
"Deteriorating Patient: Assessment, Recognition and Management",https://www.classcentral.com/course/canvas-network-deteriorating-patient-assessment-recognition-and-management-2329,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
"Caring Science, Mindful Practice",https://www.classcentral.com/course/canvas-network-caring-science-mindful-practice-3630,5,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Viruses and human cancers,https://www.classcentral.com/course/france-universite-numerique-viruses-and-human-cancers-12307,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Santé sexuelle pour tous (partie 2),https://www.classcentral.com/course/france-universite-numerique-sante-sexuelle-pour-tous-partie-2-11183,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
Living Well with Diabetes,https://www.classcentral.com/course/living-well-with-diabetes-8354,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
健康づくりのための運動と栄養摂取の実践 (ga123),https://www.classcentral.com/course/gacco--ga123-13357,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=20
อาหารไทยเพื่อสุขภาพและการชะลอวัย (Thai Food for Health and Anti-Aging),https://www.classcentral.com/course/thaimooc-----thai-food-for-health-and-anti-aging-15263,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Control and Elimination of Visceral Leishmaniasis,https://www.classcentral.com/course/visceral-leishmaniasis-9223,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Population and health development,https://www.classcentral.com/course/france-universite-numerique-population-and-health-development-14462,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
ภาษาอังกฤษเพื่อการพยาบาลพื้นฐาน (English for Fundamental Nursing),https://www.classcentral.com/course/thaimooc-----english-for-fundamental-nursing-15284,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
ความรู้เรื่องยาเบื้องต้น (Introduction to Drug Information),https://www.classcentral.com/course/thaimooc------introduction-to-drug-information-15291,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Compassionate Care: Getting it Right,https://www.classcentral.com/course/compassionate-care-5639,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Health Data and Analytics,https://www.classcentral.com/course/eit-health-data-analytics-9559,4,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
"Integrating Care: Depression, Anxiety and Physical Illness",https://www.classcentral.com/course/integrating-mental-and-physical-health-depression-11540,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Nursing in Crisis? Exploring Current Challenges,https://www.classcentral.com/course/nursing-in-crisis-9676,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Healthcare Research: For Healthcare Professionals,https://www.classcentral.com/course/healthcare-research-9677,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Nutrición y salud: ¿Nos nutrimos o solo nos alimentamos?,https://www.classcentral.com/course/miriadax-nutricion-y-salud-nos-nutrimos-o-solo-nos-alimentamos-14735,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
"Introduction to Nursing: Bioscience, Psychology, and Sociology",https://www.classcentral.com/course/nursing-the-application-of-bioscience-psychology--14893,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
Stratégies diagnostiques des cancers,https://www.classcentral.com/course/france-universite-numerique-strategies-diagnostiques-des-cancers-11013,0,Health & Medicine Courses,https://www.classcentral.com/subject/health?page=22
